ID,age,age bucket,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,response
31654,40,38 to 58,unemployed,married,professional.course,no,yes,no,cellular,may,thu,609,0
31655,25,17 to 37,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,133,0
31656,51,38 to 58,services,divorced,high.school,no,no,no,cellular,may,thu,502,0
31657,25,17 to 37,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,162,0
31658,38,38 to 58,technician,single,professional.course,no,yes,no,cellular,may,thu,855,1
31659,30,17 to 37,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,542,1
31660,35,17 to 37,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,91,0
31661,34,17 to 37,unemployed,single,university.degree,no,yes,no,cellular,may,thu,245,0
31662,40,38 to 58,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,123,0
31663,39,38 to 58,blue-collar,divorced,unknown,no,yes,no,cellular,may,thu,40,0
31664,35,17 to 37,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,234,0
31665,39,38 to 58,blue-collar,divorced,unknown,no,no,no,cellular,may,thu,126,0
31666,28,17 to 37,technician,single,high.school,no,yes,yes,cellular,may,thu,609,1
31667,45,38 to 58,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,may,thu,219,0
31668,57,38 to 58,retired,married,basic.6y,no,yes,no,cellular,may,thu,128,0
31669,57,38 to 58,retired,married,basic.6y,no,no,yes,cellular,may,thu,93,0
31670,57,38 to 58,retired,married,basic.6y,no,yes,no,cellular,may,thu,189,0
31671,37,17 to 37,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,217,0
31672,29,17 to 37,services,married,basic.9y,no,yes,no,cellular,may,thu,302,0
31673,26,17 to 37,services,single,university.degree,no,yes,no,cellular,may,thu,223,0
31674,44,38 to 58,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,102,0
31675,36,17 to 37,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,11,0
31676,55,38 to 58,self-employed,married,basic.9y,no,yes,no,cellular,may,thu,1191,0
31677,35,17 to 37,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,406,0
31678,42,38 to 58,blue-collar,married,basic.4y,unknown,yes,yes,cellular,may,thu,36,0
31679,28,17 to 37,blue-collar,single,high.school,no,no,no,cellular,may,thu,16,0
31680,26,17 to 37,services,single,university.degree,no,yes,no,cellular,may,thu,551,0
31681,38,38 to 58,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,158,0
31682,28,17 to 37,blue-collar,single,high.school,no,no,no,cellular,may,thu,278,0
31683,38,38 to 58,blue-collar,divorced,high.school,no,no,no,cellular,may,thu,192,0
31684,37,17 to 37,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,79,0
31685,34,17 to 37,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,273,0
31686,35,17 to 37,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,thu,143,0
31687,34,17 to 37,blue-collar,married,basic.4y,no,no,yes,cellular,may,thu,346,0
31688,38,38 to 58,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,272,0
31689,38,38 to 58,blue-collar,divorced,high.school,no,no,no,cellular,may,thu,282,0
31690,33,17 to 37,admin.,married,high.school,no,no,yes,cellular,may,thu,147,0
31691,34,17 to 37,management,married,basic.4y,no,yes,no,cellular,may,thu,60,0
31692,43,38 to 58,blue-collar,married,basic.4y,unknown,no,yes,cellular,may,thu,50,0
31693,45,38 to 58,management,married,university.degree,no,yes,no,cellular,may,thu,239,0
31694,38,38 to 58,technician,married,university.degree,no,unknown,unknown,cellular,may,thu,86,0
31695,41,38 to 58,management,married,basic.6y,unknown,no,no,cellular,may,thu,163,0
31696,37,17 to 37,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,356,0
31697,31,17 to 37,services,divorced,high.school,unknown,no,no,cellular,may,thu,124,0
31698,36,17 to 37,technician,single,high.school,no,yes,no,cellular,may,thu,229,0
31699,36,17 to 37,technician,single,high.school,no,yes,no,cellular,may,thu,208,0
31700,31,17 to 37,services,divorced,high.school,unknown,yes,no,cellular,may,thu,236,0
31701,45,38 to 58,management,married,university.degree,no,no,no,cellular,may,thu,647,1
31702,36,17 to 37,technician,single,high.school,no,yes,no,cellular,may,thu,426,0
31703,43,38 to 58,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,625,1
31704,38,38 to 58,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,259,0
31705,51,38 to 58,services,divorced,basic.6y,no,no,yes,cellular,may,thu,122,0
31706,38,38 to 58,admin.,married,high.school,no,yes,yes,cellular,may,thu,574,1
31707,41,38 to 58,management,married,university.degree,no,no,yes,cellular,may,thu,35,0
31708,32,17 to 37,unemployed,single,university.degree,no,no,no,cellular,may,thu,213,0
31709,31,17 to 37,technician,married,professional.course,unknown,yes,no,cellular,may,thu,46,0
31710,42,38 to 58,blue-collar,single,basic.4y,no,no,no,cellular,may,thu,128,0
31711,41,38 to 58,management,married,university.degree,no,yes,no,cellular,may,thu,93,0
31712,29,17 to 37,admin.,single,basic.9y,unknown,yes,no,cellular,may,thu,983,1
31713,35,17 to 37,technician,single,professional.course,no,yes,no,cellular,may,thu,49,0
31714,49,38 to 58,admin.,divorced,high.school,no,yes,no,cellular,may,thu,168,0
31715,35,17 to 37,technician,single,professional.course,no,yes,no,cellular,may,thu,141,0
31716,36,17 to 37,technician,divorced,professional.course,no,no,no,cellular,may,thu,31,0
31717,47,38 to 58,management,married,university.degree,unknown,yes,no,cellular,may,thu,72,0
31718,31,17 to 37,technician,married,professional.course,no,yes,no,cellular,may,thu,232,0
31719,39,38 to 58,services,single,professional.course,unknown,yes,no,cellular,may,thu,199,0
31720,39,38 to 58,admin.,married,basic.9y,no,yes,no,cellular,may,thu,279,0
31721,36,17 to 37,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,314,0
31722,35,17 to 37,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,282,0
31723,35,17 to 37,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,282,0
31724,37,17 to 37,technician,married,professional.course,no,yes,no,cellular,may,thu,63,0
31725,35,17 to 37,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,391,0
31726,48,38 to 58,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,thu,313,0
31727,47,38 to 58,self-employed,married,basic.4y,unknown,no,no,cellular,may,thu,168,0
31728,30,17 to 37,admin.,single,university.degree,no,no,no,cellular,may,thu,199,0
31729,47,38 to 58,services,married,high.school,no,no,no,cellular,may,thu,176,0
31730,35,17 to 37,blue-collar,married,unknown,no,no,no,cellular,may,thu,446,0
31731,35,17 to 37,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,275,0
31732,37,17 to 37,self-employed,married,basic.4y,no,no,no,cellular,may,thu,281,0
31733,33,17 to 37,admin.,single,university.degree,no,yes,no,cellular,may,thu,143,0
31734,24,17 to 37,student,single,university.degree,no,yes,no,cellular,may,thu,362,0
31735,35,17 to 37,admin.,married,university.degree,no,yes,yes,cellular,may,thu,165,0
31736,41,38 to 58,blue-collar,married,basic.6y,unknown,yes,yes,cellular,may,thu,65,0
31737,33,17 to 37,admin.,single,university.degree,no,yes,no,cellular,may,thu,320,0
31738,37,17 to 37,services,married,basic.9y,no,yes,no,cellular,may,thu,166,0
31739,40,38 to 58,technician,married,university.degree,no,yes,no,cellular,may,thu,248,0
31740,41,38 to 58,blue-collar,married,basic.6y,unknown,no,no,cellular,may,thu,170,0
31741,26,17 to 37,blue-collar,single,basic.4y,no,no,yes,cellular,may,thu,54,0
31742,44,38 to 58,technician,divorced,professional.course,no,no,no,cellular,may,thu,569,0
31743,41,38 to 58,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,thu,220,0
31744,43,38 to 58,services,married,high.school,no,no,no,cellular,may,thu,57,0
31745,33,17 to 37,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,490,0
31746,33,17 to 37,admin.,married,high.school,no,yes,no,cellular,may,thu,59,0
31747,36,17 to 37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,158,0
31748,36,17 to 37,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,147,0
31749,35,17 to 37,blue-collar,married,basic.4y,no,yes,yes,cellular,may,thu,195,0
31750,35,17 to 37,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,134,0
31751,37,17 to 37,services,married,basic.9y,no,no,yes,cellular,may,thu,447,0
31752,43,38 to 58,admin.,single,high.school,no,yes,no,cellular,may,thu,304,0
31753,35,17 to 37,services,married,professional.course,no,no,no,cellular,may,thu,293,0
31754,31,17 to 37,management,married,university.degree,no,no,yes,cellular,may,thu,130,0
31755,32,17 to 37,services,married,high.school,no,yes,no,cellular,may,thu,1129,1
31756,34,17 to 37,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,41,0
31757,32,17 to 37,admin.,married,university.degree,no,yes,no,cellular,may,thu,242,0
31758,39,38 to 58,technician,married,professional.course,no,yes,yes,cellular,may,thu,113,0
31759,34,17 to 37,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,263,0
31760,37,17 to 37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,199,0
31761,49,38 to 58,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,105,0
31762,33,17 to 37,admin.,single,university.degree,no,yes,no,cellular,may,thu,332,0
31763,38,38 to 58,management,married,unknown,no,no,no,cellular,may,thu,155,0
31764,37,17 to 37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,271,0
31765,32,17 to 37,admin.,married,high.school,no,no,yes,cellular,may,thu,142,0
31766,32,17 to 37,technician,single,high.school,no,yes,no,cellular,may,thu,491,0
31767,34,17 to 37,admin.,married,university.degree,no,yes,no,cellular,may,thu,141,0
31768,37,17 to 37,admin.,married,high.school,no,no,no,cellular,may,thu,176,0
31769,34,17 to 37,admin.,married,high.school,no,no,yes,cellular,may,thu,154,0
31770,32,17 to 37,blue-collar,married,professional.course,unknown,yes,no,cellular,may,thu,196,0
31771,37,17 to 37,admin.,married,high.school,no,yes,no,cellular,may,thu,290,0
31772,34,17 to 37,technician,married,university.degree,no,yes,no,telephone,may,thu,309,0
31773,34,17 to 37,technician,married,university.degree,no,yes,no,cellular,may,thu,69,0
31774,28,17 to 37,admin.,single,high.school,unknown,yes,yes,cellular,may,thu,275,0
31775,29,17 to 37,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,481,1
31776,45,38 to 58,admin.,divorced,basic.9y,unknown,yes,no,cellular,may,thu,355,0
31777,34,17 to 37,services,single,high.school,no,yes,no,cellular,may,thu,230,0
31778,34,17 to 37,services,single,high.school,no,yes,no,telephone,may,thu,207,0
31779,35,17 to 37,admin.,single,high.school,no,yes,yes,cellular,may,thu,326,0
31780,33,17 to 37,blue-collar,single,basic.9y,no,yes,yes,cellular,may,thu,468,0
31781,37,17 to 37,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,125,0
31782,56,38 to 58,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,118,0
31783,31,17 to 37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,172,0
31784,23,17 to 37,student,single,basic.9y,no,yes,yes,cellular,may,thu,6,0
31785,40,38 to 58,management,married,university.degree,no,yes,no,cellular,may,thu,188,0
31786,45,38 to 58,technician,married,professional.course,no,no,no,cellular,may,thu,55,0
31787,39,38 to 58,management,single,university.degree,unknown,no,no,cellular,may,thu,412,0
31788,40,38 to 58,management,married,university.degree,no,no,no,cellular,may,thu,245,0
31789,38,38 to 58,blue-collar,single,basic.4y,no,no,yes,cellular,may,thu,213,0
31790,31,17 to 37,blue-collar,single,high.school,no,yes,no,cellular,may,thu,361,0
31791,40,38 to 58,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,160,0
31792,26,17 to 37,admin.,single,basic.9y,unknown,yes,no,cellular,may,thu,661,1
31793,37,17 to 37,management,divorced,university.degree,no,no,no,cellular,may,thu,51,0
31794,45,38 to 58,technician,married,professional.course,no,no,no,cellular,may,thu,183,0
31795,27,17 to 37,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,99,0
31796,27,17 to 37,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,110,0
31797,27,17 to 37,blue-collar,single,basic.9y,unknown,yes,yes,cellular,may,thu,101,0
31798,45,38 to 58,technician,divorced,high.school,no,yes,no,cellular,may,thu,174,0
31799,35,17 to 37,services,single,high.school,no,yes,no,cellular,may,thu,66,0
31800,33,17 to 37,technician,married,university.degree,no,no,no,cellular,may,thu,191,0
31801,35,17 to 37,services,single,high.school,no,yes,yes,cellular,may,thu,332,0
31802,39,38 to 58,management,married,university.degree,no,yes,no,cellular,may,thu,162,0
31803,39,38 to 58,management,married,university.degree,no,yes,no,cellular,may,thu,55,0
31804,42,38 to 58,admin.,divorced,high.school,no,yes,no,cellular,may,thu,304,0
31805,39,38 to 58,management,married,university.degree,no,yes,no,cellular,may,thu,141,0
31806,38,38 to 58,unemployed,divorced,high.school,unknown,yes,no,cellular,may,thu,43,0
31807,27,17 to 37,blue-collar,single,basic.9y,unknown,yes,yes,cellular,may,thu,623,1
31808,32,17 to 37,services,married,high.school,no,no,no,cellular,may,thu,213,0
31809,42,38 to 58,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,56,0
31810,42,38 to 58,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,219,0
31811,28,17 to 37,technician,single,basic.9y,no,yes,no,cellular,may,thu,263,0
31812,50,38 to 58,admin.,married,basic.9y,no,unknown,unknown,cellular,may,thu,446,0
31813,27,17 to 37,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,267,0
31814,27,17 to 37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,135,0
31815,40,38 to 58,services,married,high.school,unknown,no,no,cellular,may,thu,67,0
31816,38,38 to 58,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,228,0
31817,39,38 to 58,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,476,1
31818,41,38 to 58,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,118,0
31819,39,38 to 58,blue-collar,married,high.school,unknown,no,no,cellular,may,thu,207,0
31820,36,17 to 37,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,193,0
31821,41,38 to 58,management,married,university.degree,no,no,no,cellular,may,thu,247,0
31822,42,38 to 58,services,single,high.school,no,no,no,cellular,may,thu,122,0
31823,42,38 to 58,services,married,professional.course,no,yes,no,cellular,may,thu,103,0
31824,45,38 to 58,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,thu,67,0
31825,37,17 to 37,blue-collar,single,university.degree,unknown,no,no,cellular,may,thu,159,0
31826,45,38 to 58,technician,divorced,high.school,no,yes,no,cellular,may,thu,121,0
31827,45,38 to 58,admin.,married,high.school,no,yes,no,cellular,may,thu,182,0
31828,27,17 to 37,student,single,high.school,no,yes,no,cellular,may,thu,101,0
31829,39,38 to 58,management,married,professional.course,no,yes,no,cellular,may,thu,156,0
31830,34,17 to 37,services,single,high.school,no,no,no,cellular,may,thu,957,1
31831,44,38 to 58,self-employed,divorced,professional.course,no,yes,no,cellular,may,thu,652,0
31832,36,17 to 37,technician,married,professional.course,no,yes,no,cellular,may,thu,258,0
31833,32,17 to 37,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,72,0
31834,36,17 to 37,blue-collar,married,unknown,no,yes,no,cellular,may,thu,349,0
31835,34,17 to 37,management,married,university.degree,unknown,yes,no,cellular,may,thu,281,0
31836,43,38 to 58,self-employed,married,professional.course,no,yes,no,cellular,may,thu,104,0
31837,37,17 to 37,management,single,university.degree,no,no,no,telephone,may,thu,287,0
31838,51,38 to 58,management,divorced,university.degree,no,yes,no,cellular,may,thu,154,0
31839,27,17 to 37,services,single,high.school,no,yes,no,cellular,may,thu,193,0
31840,52,38 to 58,technician,married,professional.course,no,no,no,cellular,may,thu,94,0
31841,27,17 to 37,services,single,high.school,no,yes,yes,cellular,may,thu,356,0
31842,39,38 to 58,management,single,university.degree,no,no,no,cellular,may,thu,122,0
31843,43,38 to 58,management,single,university.degree,no,yes,no,telephone,may,thu,140,0
31844,36,17 to 37,technician,divorced,professional.course,no,yes,no,cellular,may,thu,135,0
31845,59,59 to 79,retired,divorced,high.school,unknown,no,no,cellular,may,thu,97,0
31846,48,38 to 58,admin.,divorced,university.degree,no,yes,no,cellular,may,thu,590,0
31847,37,17 to 37,services,married,high.school,no,yes,no,cellular,may,thu,87,0
31848,32,17 to 37,admin.,divorced,high.school,no,yes,no,cellular,may,thu,633,0
31849,34,17 to 37,admin.,single,university.degree,no,yes,no,cellular,may,thu,92,0
31850,48,38 to 58,blue-collar,married,basic.4y,no,no,yes,cellular,may,thu,370,0
31851,42,38 to 58,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,560,0
31852,34,17 to 37,admin.,single,unknown,no,yes,no,cellular,may,thu,473,0
31853,43,38 to 58,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,352,0
31854,51,38 to 58,services,divorced,high.school,unknown,yes,no,cellular,may,thu,295,0
31855,39,38 to 58,entrepreneur,married,basic.6y,no,no,no,cellular,may,thu,121,0
31856,41,38 to 58,admin.,single,high.school,no,yes,no,cellular,may,thu,360,0
31857,39,38 to 58,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,195,0
31858,33,17 to 37,services,married,basic.9y,no,no,no,cellular,may,thu,225,0
31859,37,17 to 37,blue-collar,single,university.degree,unknown,yes,no,cellular,may,thu,166,0
31860,33,17 to 37,admin.,single,university.degree,no,yes,yes,cellular,may,thu,589,0
31861,39,38 to 58,unemployed,married,basic.4y,no,no,no,cellular,may,thu,228,0
31862,58,38 to 58,technician,divorced,university.degree,no,no,no,cellular,may,thu,101,0
31863,41,38 to 58,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,thu,102,0
31864,32,17 to 37,admin.,married,university.degree,no,yes,yes,cellular,may,thu,178,0
31865,32,17 to 37,admin.,married,university.degree,no,no,no,cellular,may,thu,235,0
31866,34,17 to 37,services,married,professional.course,unknown,yes,yes,cellular,may,thu,18,0
